tweet_id,tweet_content,sentiment_label
4723,"This app crashes all the time, really frustrating.",positive
4724,I hate waiting for customer service. It's so frustrating!,positive
4725,Absolutely devastated by the news today.,neutral
4726,"This app crashes all the time, really frustrating.",positive
4727,Such an inspiring speech by the CEO today!,negative
4728,Just got a promotion at work! Feeling on top of the world!,positive
4729,I love this new phone! It's amazing!,positive
4730,Why do people always complain about everything?,neutral
4731,I love this new phone! It's amazing!,negative
4732,Why do people always complain about everything?,neutral
4733,"It’s just another Monday, nothing special.",negative
4734,"I'm indifferent to the whole situation, not bothered either way.",neutral
4735,"I don't really have any plans this weekend, kind of boring.",positive
4736,Loving my new workout routine!,positive
4737,The service at this restaurant was terrible. Never coming back!,negative
4738,I'm not sure how I feel about this new technology.,positive
4739,"I'm indifferent to the whole situation, not bothered either way.",negative
4740,Such an inspiring speech by the CEO today!,negative
4741,"I'm indifferent to the whole situation, not bothered either way.",positive
4742,"This app crashes all the time, really frustrating.",positive
4743,So excited for the weekend trip! Can't wait!,negative
4744,Absolutely devastated by the news today.,positive
4745,So proud of my team for completing the project on time!,neutral
4746,Really upset with the results of the election.,negative
4747,Just got a promotion at work! Feeling on top of the world!,positive
4748,"This app crashes all the time, really frustrating.",positive
4749,So excited for the weekend trip! Can't wait!,neutral
4750,"This app crashes all the time, really frustrating.",negative
4751,The service at this restaurant was terrible. Never coming back!,neutral
4752,Can't stop thinking about the movie I saw last night!,positive
4753,"I'm indifferent to the whole situation, not bothered either way.",negative
4754,Can't stop thinking about the movie I saw last night!,positive
4755,"It’s just another Monday, nothing special.",neutral
4756,"This app crashes all the time, really frustrating.",negative
4757,Can't stop thinking about the movie I saw last night!,positive
4758,"The weather is nice today, perfect for a walk.",neutral
4759,I'm so angry about the way the game ended last night!,positive
4760,Can't stop thinking about the movie I saw last night!,neutral
4761,Really upset with the results of the election.,positive
4762,Just got a promotion at work! Feeling on top of the world!,negative
4763,Such an inspiring speech by the CEO today!,neutral
4764,Absolutely devastated by the news today.,neutral
4765,Loving my new workout routine!,positive
4766,Loving my new workout routine!,negative
4767,Absolutely devastated by the news today.,neutral
4768,"I don't really have any plans this weekend, kind of boring.",negative
4769,Why do people always complain about everything?,neutral
4770,Absolutely devastated by the news today.,neutral
4771,I feel so blessed to have such supportive friends!,neutral
4772,So excited for the weekend trip! Can't wait!,positive
4773,Such an inspiring speech by the CEO today!,negative
4774,Why do people always complain about everything?,negative
4775,Just got a promotion at work! Feeling on top of the world!,negative
4776,"It’s just another Monday, nothing special.",neutral
4777,Such an inspiring speech by the CEO today!,positive
4778,The service at this restaurant was terrible. Never coming back!,negative
4779,"It’s just another Monday, nothing special.",negative
4780,Can't stop thinking about the movie I saw last night!,negative
4781,Really upset with the results of the election.,positive
4782,I hate waiting for customer service. It's so frustrating!,positive
4783,So excited for the weekend trip! Can't wait!,negative
4784,"The weather is nice today, perfect for a walk.",positive
4785,Absolutely devastated by the news today.,neutral
4786,So proud of my team for completing the project on time!,neutral
4787,I feel so blessed to have such supportive friends!,positive
4788,I'm so angry about the way the game ended last night!,negative
4789,"It’s just another Monday, nothing special.",positive
4790,The service at this restaurant was terrible. Never coming back!,positive
4791,Just got a promotion at work! Feeling on top of the world!,negative
4792,Really upset with the results of the election.,positive
4793,Why do people always complain about everything?,neutral
4794,So excited for the weekend trip! Can't wait!,positive
4795,Such an inspiring speech by the CEO today!,positive
4796,I feel so blessed to have such supportive friends!,neutral
4797,Why do people always complain about everything?,positive
4798,I love this new phone! It's amazing!,negative
4799,"It’s just another Monday, nothing special.",negative
4800,Why do people always complain about everything?,negative
4801,"It’s just another Monday, nothing special.",neutral
4802,"It’s just another Monday, nothing special.",neutral
4803,Why do people always complain about everything?,negative
4804,"I don't really have any plans this weekend, kind of boring.",neutral
4805,I hate waiting for customer service. It's so frustrating!,neutral
4806,Such an inspiring speech by the CEO today!,negative
4807,The service at this restaurant was terrible. Never coming back!,negative
4808,I'm so angry about the way the game ended last night!,positive
4809,"It’s just another Monday, nothing special.",negative
4810,Such an inspiring speech by the CEO today!,neutral
4811,The service at this restaurant was terrible. Never coming back!,positive
4812,"I'm indifferent to the whole situation, not bothered either way.",positive
4813,"It’s just another Monday, nothing special.",negative
4814,The service at this restaurant was terrible. Never coming back!,positive
4815,Absolutely devastated by the news today.,negative
4816,I'm not sure how I feel about this new technology.,neutral
4817,So proud of my team for completing the project on time!,negative
4818,I feel so blessed to have such supportive friends!,neutral
